,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
60,2020-06-10,73.37374135473335,42.72317795725511,100.12603439112681,73.37374135473335,73.37374135473335,-1.1796613845139845,-1.1796613845139845,-1.1796613845139845,-1.1796613845139845,-1.1796613845139845,-1.1796613845139845,0.0,0.0,0.0,72.19407997021938
61,2020-06-11,73.98015774568968,43.827435322893564,100.65350938815004,73.98015774568968,73.98015774568968,-1.29487490512321,-1.29487490512321,-1.29487490512321,-1.29487490512321,-1.29487490512321,-1.29487490512321,0.0,0.0,0.0,72.68528284056647
62,2020-06-12,74.58657413664602,43.4270222554112,102.49048497077332,74.58657413664602,74.58657413664602,-2.584083880938471,-2.584083880938471,-2.584083880938471,-2.584083880938471,-2.584083880938471,-2.584083880938471,0.0,0.0,0.0,72.00249025570756
63,2020-06-15,76.40582330951506,45.19373153311603,103.1632725176148,76.40582330951506,76.40582330951506,-1.9619862977099785,-1.9619862977099785,-1.9619862977099785,-1.9619862977099785,-1.9619862977099785,-1.9619862977099785,0.0,0.0,0.0,74.44383701180507
64,2020-06-16,77.0122397004714,46.57389558063421,106.27409019059348,77.0122397004714,77.0122397004714,-0.8252909375680663,-0.8252909375680663,-0.8252909375680663,-0.8252909375680663,-0.8252909375680663,-0.8252909375680663,0.0,0.0,0.0,76.18694876290333
65,2020-06-17,77.63716787629039,48.125479871833015,103.02391357956022,77.63716787629039,77.63716787629039,-1.1796613845143729,-1.1796613845143729,-1.1796613845143729,-1.1796613845143729,-1.1796613845143729,-1.1796613845143729,0.0,0.0,0.0,76.45750649177602
66,2020-06-18,78.2620960521094,48.83063171975891,104.07402205457652,78.2620960521094,78.2620960521094,-1.2948749051257622,-1.2948749051257622,-1.2948749051257622,-1.2948749051257622,-1.2948749051257622,-1.2948749051257622,0.0,0.0,0.0,76.96722114698363
67,2020-06-19,78.88702422792839,45.838364915716674,103.69009768617306,78.88702422792839,78.88702422792839,-2.584083880939986,-2.584083880939986,-2.584083880939986,-2.584083880939986,-2.584083880939986,-2.584083880939986,0.0,0.0,0.0,76.30294034698841
68,2020-06-22,80.7618087553854,50.5416834201442,105.1831604878508,80.7618087553854,80.7618087553854,-1.9619862977076892,-1.9619862977076892,-1.9619862977076892,-1.9619862977076892,-1.9619862977076892,-1.9619862977076892,0.0,0.0,0.0,78.79982245767772
69,2020-06-23,81.38673693120441,50.64693739949096,108.20153172140208,81.38673693120441,81.38673693120441,-0.8252909375614687,-0.8252909375614687,-0.8252909375614687,-0.8252909375614687,-0.8252909375614687,-0.8252909375614687,0.0,0.0,0.0,80.56144599364295
70,2020-06-24,82.0116651070234,52.36508259933999,109.3294799414174,82.0116651070234,82.0116651070234,-1.1796613845147614,-1.1796613845147614,-1.1796613845147614,-1.1796613845147614,-1.1796613845147614,-1.1796613845147614,0.0,0.0,0.0,80.83200372250865
71,2020-06-25,82.63659328284241,51.55558091441616,110.50467280804473,82.63659328284241,82.63659328284241,-1.2948749051179453,-1.2948749051179453,-1.2948749051179453,-1.2948749051179453,-1.2948749051179453,-1.2948749051179453,0.0,0.0,0.0,81.34171837772446
72,2020-06-26,83.26152145866142,51.86815980766236,110.2635793306515,83.26152145866142,83.26152145866142,-2.5840838809356086,-2.5840838809356086,-2.5840838809356086,-2.5840838809356086,-2.5840838809356086,-2.5840838809356086,0.0,0.0,0.0,80.67743757772581
73,2020-06-29,85.19110062142698,53.04172747269673,112.79030568675091,85.19110062142698,85.19110062142698,-1.961986297712023,-1.961986297712023,-1.961986297712023,-1.961986297712023,-1.961986297712023,-1.961986297712023,0.0,0.0,0.0,83.22911432371497
74,2020-06-30,85.83429367568218,55.85798677995098,113.89327677273556,85.83429367568218,85.83429367568218,-0.8252909375628741,-0.8252909375628741,-0.8252909375628741,-0.8252909375628741,-0.8252909375628741,-0.8252909375628741,0.0,0.0,0.0,85.0090027381193
75,2020-07-01,86.47748672993735,56.376600400496734,112.11225029578965,86.47748672993735,86.47748672993735,-1.1796613845143349,-1.1796613845143349,-1.1796613845143349,-1.1796613845143349,-1.1796613845143349,-1.1796613845143349,0.0,0.0,0.0,85.29782534542302
76,2020-07-02,87.12067978419255,57.67910012257478,114.00767396940576,87.12067978419255,87.12067978419255,-1.2948749051204986,-1.2948749051204986,-1.2948749051204986,-1.2948749051204986,-1.2948749051204986,-1.2948749051204986,0.0,0.0,0.0,85.82580487907205
77,2020-07-06,89.69345200121329,57.84321597212098,115.32210530524918,89.69345200121329,89.69345200121329,-1.9619862977007927,-1.9619862977007927,-1.9619862977007927,-1.9619862977007927,-1.9619862977007927,-1.9619862977007927,0.0,0.0,0.0,87.7314657035125
78,2020-07-07,90.3366450554685,62.617233993751974,117.90117520034286,90.3366450554685,90.3366450554685,-0.8252909375602779,-0.8252909375602779,-0.8252909375602779,-0.8252909375602779,-0.8252909375602779,-0.8252909375602779,0.0,0.0,0.0,89.51135411790821
79,2020-07-08,90.97983810972366,61.79990962484112,118.35317573691742,90.97983810972366,90.97983810972366,-1.1796613845141357,-1.1796613845141357,-1.1796613845141357,-1.1796613845141357,-1.1796613845141357,-1.1796613845141357,0.0,0.0,0.0,89.80017672520952
80,2020-07-09,91.62303116397887,59.803302591746885,118.01764083237211,91.62303116397887,91.62303116397887,-1.2948749051201087,-1.2948749051201087,-1.2948749051201087,-1.2948749051201087,-1.2948749051201087,-1.2948749051201087,0.0,0.0,0.0,90.32815625885875
81,2020-07-10,92.26827524578262,61.07789185238036,118.80920964757124,92.26827524578262,92.26827524578262,-2.5840838809327464,-2.5840838809327464,-2.5840838809327464,-2.5840838809327464,-2.5840838809327464,-2.5840838809327464,0.0,0.0,0.0,89.68419136484987
82,2020-07-13,94.2040074911939,62.18929670414619,119.528030998878,94.2040074911939,94.2040074911939,-1.9619862977051261,-1.9619862977051261,-1.9619862977051261,-1.9619862977051261,-1.9619862977051261,-1.9619862977051261,0.0,0.0,0.0,92.24202119348878
83,2020-07-14,94.84925157299763,66.3778388312069,124.56817745758879,94.84925157299763,94.84925157299763,-0.8252909375616834,-0.8252909375616834,-0.8252909375616834,-0.8252909375616834,-0.8252909375616834,-0.8252909375616834,0.0,0.0,0.0,94.02396063543594
84,2020-07-15,95.49449565480141,65.78644064703762,120.2593199662361,95.49449565480141,95.49449565480141,-1.1796613845145243,-1.1796613845145243,-1.1796613845145243,-1.1796613845145243,-1.1796613845145243,-1.1796613845145243,0.0,0.0,0.0,94.3148342702869
85,2020-07-16,96.13973973660516,68.6694560956371,121.54914304226719,96.13973973660516,96.13973973660516,-1.294874905125604,-1.294874905125604,-1.294874905125604,-1.294874905125604,-1.294874905125604,-1.294874905125604,0.0,0.0,0.0,94.84486483147955
86,2020-07-17,96.78498381840892,67.86921447983924,121.84162600941637,96.78498381840892,96.78498381840892,-2.584083880945088,-2.584083880945088,-2.584083880945088,-2.584083880945088,-2.584083880945088,-2.584083880945088,0.0,0.0,0.0,94.20089993746383
87,2020-07-20,98.72071606382018,69.22194679186977,126.65261315121897,98.72071606382018,98.72071606382018,-1.9619862977028368,-1.9619862977028368,-1.9619862977028368,-1.9619862977028368,-1.9619862977028368,-1.9619862977028368,0.0,0.0,0.0,96.75872976611734
88,2020-07-21,99.36596014562394,69.04424053410119,127.71342640069552,99.36596014562394,99.36596014562394,-0.825290937559087,-0.825290937559087,-0.825290937559087,-0.825290937559087,-0.825290937559087,-0.825290937559087,0.0,0.0,0.0,98.54066920806486
89,2020-07-22,100.0112120859015,68.61000200630143,127.8723561570111,100.0112120859015,100.0112120859015,-1.1796613845129225,-1.1796613845129225,-1.1796613845129225,-1.1796613845129225,-1.1796613845129225,-1.1796613845129225,0.0,0.0,0.0,98.83155070138858
90,2020-07-23,100.65646402617908,71.05413550785366,127.3734119515825,100.65646402617908,100.65646402617908,-1.2948749051252142,-1.2948749051252142,-1.2948749051252142,-1.2948749051252142,-1.2948749051252142,-1.2948749051252142,0.0,0.0,0.0,99.36158912105387
91,2020-07-24,101.30171596645665,71.74298865531148,126.61402254782163,101.30171596645665,101.30171596645665,-2.584083880940712,-2.584083880940712,-2.584083880940712,-2.584083880940712,-2.584083880940712,-2.584083880940712,0.0,0.0,0.0,98.71763208551594
92,2020-07-27,103.23747178728937,70.32021927845027,129.60053487073375,103.23747178728937,103.23747178728937,-1.961986297713794,-1.961986297713794,-1.961986297713794,-1.961986297713794,-1.961986297713794,-1.961986297713794,0.0,0.0,0.0,101.27548548957557
93,2020-07-28,103.88272372756694,76.53065711809965,132.54329142969678,103.88272372756694,103.88272372756694,-0.8252909375617706,-0.8252909375617706,-0.8252909375617706,-0.8252909375617706,-0.8252909375617706,-0.8252909375617706,0.0,0.0,0.0,103.05743279000517
94,2020-07-29,104.52797566784449,76.55130391807629,132.47342353363408,104.52797566784449,104.52797566784449,-1.1796613845138983,-1.1796613845138983,-1.1796613845138983,-1.1796613845138983,-1.1796613845138983,-1.1796613845138983,0.0,0.0,0.0,103.3483142833306
95,2020-07-30,105.17322760812206,76.98109804193876,133.58348466925054,105.17322760812206,105.17322760812206,-1.2948749051248238,-1.2948749051248238,-1.2948749051248238,-1.2948749051248238,-1.2948749051248238,-1.2948749051248238,0.0,0.0,0.0,103.87835270299723
96,2020-07-31,105.81847954839964,73.30882494358441,131.6771423291461,105.81847954839964,105.81847954839964,-2.584083880942226,-2.584083880942226,-2.584083880942226,-2.584083880942226,-2.584083880942226,-2.584083880942226,0.0,0.0,0.0,103.2343956674574
97,2020-08-03,107.75424095608551,76.22185621501272,132.90618123096064,107.75424095608551,107.75424095608551,-1.9619862977115043,-1.9619862977115043,-1.9619862977115043,-1.9619862977115043,-1.9619862977115043,-1.9619862977115043,0.0,0.0,0.0,105.792254658374
98,2020-08-04,108.39949475864745,78.04287060256353,137.89745749476734,108.39949475864745,108.39949475864745,-0.8252909375591743,-0.8252909375591743,-0.8252909375591743,-0.8252909375591743,-0.8252909375591743,-0.8252909375591743,0.0,0.0,0.0,107.57420382108828
99,2020-08-05,109.04474856120942,79.53241954545635,138.24543430991915,109.04474856120942,109.04474856120942,-1.1796613845136992,-1.1796613845136992,-1.1796613845136992,-1.1796613845136992,-1.1796613845136992,-1.1796613845136992,0.0,0.0,0.0,107.86508717669572
100,2020-08-06,109.69000236377136,78.33648388088213,136.78888387038975,109.69000236377136,109.69000236377136,-1.2948749051273765,-1.2948749051273765,-1.2948749051273765,-1.2948749051273765,-1.2948749051273765,-1.2948749051273765,0.0,0.0,0.0,108.39512745864398
101,2020-08-07,110.33525616633332,79.32096272255775,136.63229212362225,110.33525616633332,110.33525616633332,-2.5840838809319586,-2.5840838809319586,-2.5840838809319586,-2.5840838809319586,-2.5840838809319586,-2.5840838809319586,0.0,0.0,0.0,107.75117228540137
102,2020-08-10,112.27101757401917,83.3802511524401,139.03996202828498,112.27101757401917,112.27101757401917,-1.9619862977092148,-1.9619862977092148,-1.9619862977092148,-1.9619862977092148,-1.9619862977092148,-1.9619862977092148,0.0,0.0,0.0,110.30903127630995
103,2020-08-11,112.91627137658112,83.61459173602691,141.91889313325984,112.91627137658112,112.91627137658112,-0.8252909375605798,-0.8252909375605798,-0.8252909375605798,-0.8252909375605798,-0.8252909375605798,-0.8252909375605798,0.0,0.0,0.0,112.09098043902054
104,2020-08-12,113.56152875953903,83.95080854787119,140.86144089950443,113.56152875953903,113.56152875953903,-1.1796613845140878,-1.1796613845140878,-1.1796613845140878,-1.1796613845140878,-1.1796613845140878,-1.1796613845140878,0.0,0.0,0.0,112.38186737502494
105,2020-08-13,114.20678614249694,83.54253774501001,142.41210749486453,114.20678614249694,114.20678614249694,-1.2948749051166164,-1.2948749051166164,-1.2948749051166164,-1.2948749051166164,-1.2948749051166164,-1.2948749051166164,0.0,0.0,0.0,112.91191123738032
106,2020-08-14,114.85204352545486,85.24737235215494,142.50702571823723,114.85204352545486,114.85204352545486,-2.584083880950191,-2.584083880950191,-2.584083880950191,-2.584083880950191,-2.584083880950191,-2.584083880950191,0.0,0.0,0.0,112.26795964450467
107,2020-08-17,116.7878156743286,85.16993391926052,141.1477851452884,116.7878156743286,116.7878156743286,-1.961986297713549,-1.961986297713549,-1.961986297713549,-1.961986297713549,-1.961986297713549,-1.961986297713549,0.0,0.0,0.0,114.82582937661505
108,2020-08-18,117.4330730572865,87.92912132369503,146.14148061358114,117.4330730572865,117.4330730572865,-0.825290937567265,-0.825290937567265,-0.825290937567265,-0.825290937567265,-0.825290937567265,-0.825290937567265,0.0,0.0,0.0,116.60778211971925
109,2020-08-19,118.07833044024443,90.17385310062909,145.67291306430877,118.07833044024443,118.07833044024443,-1.179661384514476,-1.179661384514476,-1.179661384514476,-1.179661384514476,-1.179661384514476,-1.179661384514476,0.0,0.0,0.0,116.89866905572995
110,2020-08-20,118.72358782320234,87.9312082792409,144.39142650710565,118.72358782320234,118.72358782320234,-1.2948749051221127,-1.2948749051221127,-1.2948749051221127,-1.2948749051221127,-1.2948749051221127,-1.2948749051221127,0.0,0.0,0.0,117.42871291808022
111,2020-08-21,119.36884520616026,88.32332917552105,144.0210268312317,119.36884520616026,119.36884520616026,-2.5840838809399242,-2.5840838809399242,-2.5840838809399242,-2.5840838809399242,-2.5840838809399242,-2.5840838809399242,0.0,0.0,0.0,116.78476132522033
112,2020-08-24,121.30462175411883,88.6725068420354,147.8786860434779,121.30462175411883,121.30462175411883,-1.961986297695695,-1.961986297695695,-1.961986297695695,-1.961986297695695,-1.961986297695695,-1.961986297695695,0.0,0.0,0.0,119.34263545642314
113,2020-08-25,121.94988060343836,93.20620073231626,150.178059891944,121.94988060343836,121.94988060343836,-0.8252909375686706,-0.8252909375686706,-0.8252909375686706,-0.8252909375686706,-0.8252909375686706,-0.8252909375686706,0.0,0.0,0.0,121.12458966586969
114,2020-08-26,122.59513945275789,92.79470079357625,152.99561344144055,122.59513945275789,122.59513945275789,-1.1796613845148647,-1.1796613845148647,-1.1796613845148647,-1.1796613845148647,-1.1796613845148647,-1.1796613845148647,0.0,0.0,0.0,121.41547806824303
115,2020-08-27,123.24039830207741,94.38670334691116,149.6123027982777,123.24039830207741,123.24039830207741,-1.2948749051217223,-1.2948749051217223,-1.2948749051217223,-1.2948749051217223,-1.2948749051217223,-1.2948749051217223,0.0,0.0,0.0,121.94552339695569
116,2020-08-28,123.88565715139693,91.45501197939973,148.7885267755876,123.88565715139693,123.88565715139693,-2.584083880941438,-2.584083880941438,-2.584083880941438,-2.584083880941438,-2.584083880941438,-2.584083880941438,0.0,0.0,0.0,121.30157327045549
117,2020-08-31,125.82143369935551,93.95262953907834,152.22629768149875,125.82143369935551,125.82143369935551,-1.9619862977132752,-1.9619862977132752,-1.9619862977132752,-1.9619862977132752,-1.9619862977132752,-1.9619862977132752,0.0,0.0,0.0,123.85944740164223
118,2020-09-01,126.46669254867504,99.1577379173928,155.0880587612579,126.46669254867504,126.46669254867504,-0.8252909375620731,-0.8252909375620731,-0.8252909375620731,-0.8252909375620731,-0.8252909375620731,-0.8252909375620731,0.0,0.0,0.0,125.64140161111297
119,2020-09-02,127.11195139799455,95.75660442341314,154.25070792154037,127.11195139799455,127.11195139799455,-1.1796613845146655,-1.1796613845146655,-1.1796613845146655,-1.1796613845146655,-1.1796613845146655,-1.1796613845146655,0.0,0.0,0.0,125.93229001347989
120,2020-09-03,127.75721170286332,99.70931480648866,156.91166066537147,127.75721170286332,127.75721170286332,-1.2948749051242752,-1.2948749051242752,-1.2948749051242752,-1.2948749051242752,-1.2948749051242752,-1.2948749051242752,0.0,0.0,0.0,126.46233679773904
121,2020-09-04,128.40247200773211,96.10053549869362,155.85490674805422,128.40247200773211,128.40247200773211,-2.584083880942952,-2.584083880942952,-2.584083880942952,-2.584083880942952,-2.584083880942952,-2.584083880942952,0.0,0.0,0.0,125.81838812678916
122,2020-09-08,130.98351322720728,102.9649370823044,158.24789625319374,130.98351322720728,130.98351322720728,-0.8252909375634787,-0.8252909375634787,-0.8252909375634787,-0.8252909375634787,-0.8252909375634787,-0.8252909375634787,0.0,0.0,0.0,130.15822228964382
123,2020-09-09,131.62877353207605,102.36413140602299,160.10742970688307,131.62877353207605,131.62877353207605,-1.179661384513651,-1.179661384513651,-1.179661384513651,-1.179661384513651,-1.179661384513651,-1.179661384513651,0.0,0.0,0.0,130.4491121475624
124,2020-09-10,132.27403383694485,102.94089856252712,159.00568126364416,132.27403383694485,132.27403383694485,-1.294874905116458,-1.294874905116458,-1.294874905116458,-1.294874905116458,-1.294874905116458,-1.294874905116458,0.0,0.0,0.0,130.9791589318284
125,2020-09-11,132.91929414181365,101.42685914709969,158.92024328348666,132.91929414181365,132.91929414181365,-2.5840838809326847,-2.5840838809326847,-2.5840838809326847,-2.5840838809326847,-2.5840838809326847,-2.5840838809326847,0.0,0.0,0.0,130.33521026088096
126,2020-09-14,134.85507505641996,104.93108944822339,162.01936846982431,134.85507505641996,134.85507505641996,-1.9619862976997553,-1.9619862976997553,-1.9619862976997553,-1.9619862976997553,-1.9619862976997553,-1.9619862976997553,0.0,0.0,0.0,132.8930887587202
127,2020-09-15,135.5003353612888,105.21563274067964,162.5337488175831,135.5003353612888,135.5003353612888,-0.8252909375648836,-0.8252909375648836,-0.8252909375648836,-0.8252909375648836,-0.8252909375648836,-0.8252909375648836,0.0,0.0,0.0,134.6750444237239
128,2020-09-16,136.14559775435157,107.09034098580445,163.3991459835243,136.14559775435157,136.14559775435157,-1.1796613845134523,-1.1796613845134523,-1.1796613845134523,-1.1796613845134523,-1.1796613845134523,-1.1796613845134523,0.0,0.0,0.0,134.96593636983812
